"hb19_code","date","year","month","specialty","waits_over_18_weeks_count","waits_over_18_weeks_percent"
"S08000019",2024-04-01,2024,"Apr","All Specialties",1930,0.307080350039777
"S08000020",2024-04-01,2024,"Apr","All Specialties",2315,0.377220140133616
"S08000022",2024-04-01,2024,"Apr","All Specialties",1989,0.315363881401617
"S08000024",2024-04-01,2024,"Apr","All Specialties",3138,0.283161884136437
"S08000025",2024-04-01,2024,"Apr","All Specialties",70,0.188679245283019
"S08000026",2024-04-01,2024,"Apr","All Specialties",60,0.198019801980198
"S08000028",2024-04-01,2024,"Apr","All Specialties",129,0.262729124236252
"S08000029",2024-04-01,2024,"Apr","All Specialties",1970,0.335547606881281
"S08000030",2024-04-01,2024,"Apr","All Specialties",2380,0.322493224932249
"S08000031",2024-04-01,2024,"Apr","All Specialties",4254,0.29323774729441
"S08000032",2024-04-01,2024,"Apr","All Specialties",4054,0.390483529185128
"SB0801",2024-04-01,2024,"Apr","All Specialties",15,0.0986842105263157
"S08000015",2024-05-01,2024,"May","All Specialties",1967,0.33042163614984
"S08000016",2024-05-01,2024,"May","All Specialties",909,0.326040172166428
"S08000017",2024-05-01,2024,"May","All Specialties",798,0.393103448275862
"S08000019",2024-05-01,2024,"May","All Specialties",1982,0.306336939721793
"S08000020",2024-05-01,2024,"May","All Specialties",2359,0.356991525423729
"S08000022",2024-05-01,2024,"May","All Specialties",2215,0.331537195030684
"S08000024",2024-05-01,2024,"May","All Specialties",2907,0.24884437596302
"S08000025",2024-05-01,2024,"May","All Specialties",96,0.177449168207024
"S08000026",2024-05-01,2024,"May","All Specialties",85,0.199063231850117
"S08000028",2024-05-01,2024,"May","All Specialties",116,0.200345423143351
"S08000029",2024-05-01,2024,"May","All Specialties",2266,0.337352984963525
"S08000030",2024-05-01,2024,"May","All Specialties",2562,0.313778322106552
"S08000031",2024-05-01,2024,"May","All Specialties",4661,0.291057824403647
"S08000032",2024-05-01,2024,"May","All Specialties",4397,0.394173016584491
"SB0801",2024-05-01,2024,"May","All Specialties",16,0.0914285714285714
"S08000015",2024-06-01,2024,"Jun","All Specialties",1810,0.334689349112426
"S08000016",2024-06-01,2024,"Jun","All Specialties",847,0.341257050765512
"S08000017",2024-06-01,2024,"Jun","All Specialties",615,0.369369369369369
"S08000019",2024-06-01,2024,"Jun","All Specialties",1599,0.273006658698993
"S08000020",2024-06-01,2024,"Jun","All Specialties",2147,0.353648492834788
"S08000022",2024-06-01,2024,"Jun","All Specialties",2083,0.353230456164151
"S08000024",2024-06-01,2024,"Jun","All Specialties",2591,0.237924701561065
"S08000025",2024-06-01,2024,"Jun","All Specialties",119,0.258695652173913
"S08000026",2024-06-01,2024,"Jun","All Specialties",96,0.239401496259352
"S08000028",2024-06-01,2024,"Jun","All Specialties",120,0.227703984819734
"S08000029",2024-06-01,2024,"Jun","All Specialties",2058,0.337931034482759
"S08000030",2024-06-01,2024,"Jun","All Specialties",2291,0.329640287769784
"S08000031",2024-06-01,2024,"Jun","All Specialties",4241,0.288719449928518
"S08000032",2024-06-01,2024,"Jun","All Specialties",3864,0.388615106104797
"SB0801",2024-06-01,2024,"Jun","All Specialties",26,0.159509202453988
"S08000015",2024-07-01,2024,"Jul","All Specialties",1800,0.335070737155622
"S08000016",2024-07-01,2024,"Jul","All Specialties",853,0.33062015503876
"S08000017",2024-07-01,2024,"Jul","All Specialties",694,0.36622691292876
"S08000019",2024-07-01,2024,"Jul","All Specialties",1478,0.249325236167341
"S08000020",2024-07-01,2024,"Jul","All Specialties",2199,0.350829610721123
"S08000022",2024-07-01,2024,"Jul","All Specialties",2255,0.337675950883498
"S08000024",2024-07-01,2024,"Jul","All Specialties",2875,0.254424778761062
"S08000025",2024-07-01,2024,"Jul","All Specialties",124,0.24750499001996
"S08000026",2024-07-01,2024,"Jul","All Specialties",131,0.325870646766169
"S08000028",2024-07-01,2024,"Jul","All Specialties",134,0.243194192377496
"S08000029",2024-07-01,2024,"Jul","All Specialties",2440,0.365817091454273
"S08000030",2024-07-01,2024,"Jul","All Specialties",2116,0.309085597429156
"S08000031",2024-07-01,2024,"Jul","All Specialties",4365,0.297952218430034
"S08000032",2024-07-01,2024,"Jul","All Specialties",4033,0.395741340398391
"SB0801",2024-07-01,2024,"Jul","All Specialties",19,0.11875
"S08000015",2024-08-01,2024,"Aug","All Specialties",2003,0.350726667834005
"S08000016",2024-08-01,2024,"Aug","All Specialties",913,0.3652
"S08000017",2024-08-01,2024,"Aug","All Specialties",679,0.390005743825388
"S08000019",2024-08-01,2024,"Aug","All Specialties",1780,0.28525641025641
"S08000020",2024-08-01,2024,"Aug","All Specialties",2235,0.363237445148708
"S08000022",2024-08-01,2024,"Aug","All Specialties",2349,0.362053020961776
"S08000024",2024-08-01,2024,"Aug","All Specialties",2653,0.234550437627089
"S08000025",2024-08-01,2024,"Aug","All Specialties",102,0.189944134078212
"S08000026",2024-08-01,2024,"Aug","All Specialties",203,0.368421052631579
"S08000028",2024-08-01,2024,"Aug","All Specialties",99,0.204968944099379
"S08000029",2024-08-01,2024,"Aug","All Specialties",2050,0.327214684756584
"S08000030",2024-08-01,2024,"Aug","All Specialties",2545,0.350213292968212
"S08000031",2024-08-01,2024,"Aug","All Specialties",4773,0.306629834254144
"S08000032",2024-08-01,2024,"Aug","All Specialties",3986,0.385530515523745
"SB0801",2024-08-01,2024,"Aug","All Specialties",22,0.133333333333333
"S08000015",2024-09-01,2024,"Sep","All Specialties",1778,0.326718118338846
"S08000016",2024-09-01,2024,"Sep","All Specialties",1051,0.398256915498295
"S08000017",2024-09-01,2024,"Sep","All Specialties",687,0.369553523399677
"S08000019",2024-09-01,2024,"Sep","All Specialties",1683,0.274238227146814
"S08000020",2024-09-01,2024,"Sep","All Specialties",2211,0.369979919678715
"S08000022",2024-09-01,2024,"Sep","All Specialties",2312,0.351154313487242
"S08000024",2024-09-01,2024,"Sep","All Specialties",2551,0.251379582183682
"S08000025",2024-09-01,2024,"Sep","All Specialties",122,0.230188679245283
"S08000026",2024-09-01,2024,"Sep","All Specialties",123,0.321148825065274
"S08000028",2024-09-01,2024,"Sep","All Specialties",119,0.217550274223035
"S08000029",2024-09-01,2024,"Sep","All Specialties",2165,0.352204327314137
"S08000030",2024-09-01,2024,"Sep","All Specialties",2831,0.374569992061392
"S08000031",2024-09-01,2024,"Sep","All Specialties",4511,0.305437064120794
"S08000032",2024-09-01,2024,"Sep","All Specialties",3656,0.378663904712584
"SB0801",2024-09-01,2024,"Sep","All Specialties",19,0.115151515151515
"S08000015",2024-10-01,2024,"Oct","All Specialties",2114,0.338782051282051
"S08000016",2024-10-01,2024,"Oct","All Specialties",1234,0.428174878556558
"S08000017",2024-10-01,2024,"Oct","All Specialties",755,0.394050104384134
"S08000019",2024-10-01,2024,"Oct","All Specialties",1624,0.258351893095768
"S08000020",2024-10-01,2024,"Oct","All Specialties",2401,0.368477593615715
"S08000022",2024-10-01,2024,"Oct","All Specialties",2559,0.368997837058399
"S08000024",2024-10-01,2024,"Oct","All Specialties",2803,0.253321283325802
"S08000025",2024-10-01,2024,"Oct","All Specialties",134,0.247689463955638
"S08000026",2024-10-01,2024,"Oct","All Specialties",54,0.136020151133501
"S08000028",2024-10-01,2024,"Oct","All Specialties",100,0.203665987780041
"S08000029",2024-10-01,2024,"Oct","All Specialties",2215,0.347342010349694
"S08000030",2024-10-01,2024,"Oct","All Specialties",3068,0.410929547281007
"S08000031",2024-10-01,2024,"Oct","All Specialties",4726,0.299284402507757
"S08000032",2024-10-01,2024,"Oct","All Specialties",4077,0.376662971175166
"SB0801",2024-10-01,2024,"Oct","All Specialties",25,0.126262626262626
"S08000015",2024-11-01,2024,"Nov","All Specialties",2054,0.329113924050633
"S08000016",2024-11-01,2024,"Nov","All Specialties",1116,0.410898379970545
"S08000017",2024-11-01,2024,"Nov","All Specialties",771,0.396401028277635
"S08000019",2024-11-01,2024,"Nov","All Specialties",1382,0.234954097245835
"S08000020",2024-11-01,2024,"Nov","All Specialties",2456,0.371277399848828
"S08000022",2024-11-01,2024,"Nov","All Specialties",2327,0.357504993086496
"S08000024",2024-11-01,2024,"Nov","All Specialties",2571,0.26048632218845
"S08000025",2024-11-01,2024,"Nov","All Specialties",125,0.201288244766506
"S08000026",2024-11-01,2024,"Nov","All Specialties",127,0.269067796610169
"S08000028",2024-11-01,2024,"Nov","All Specialties",79,0.154901960784314
"S08000029",2024-11-01,2024,"Nov","All Specialties",2220,0.357315306615162
"S08000030",2024-11-01,2024,"Nov","All Specialties",3126,0.417635270541082
"S08000031",2024-11-01,2024,"Nov","All Specialties",4709,0.309354881093155
"S08000032",2024-11-01,2024,"Nov","All Specialties",4157,0.392021878536401
"SB0801",2024-11-01,2024,"Nov","All Specialties",15,0.0967741935483872
"S08000015",2024-12-01,2024,"Dec","All Specialties",1540,0.293668954996186
"S08000016",2024-12-01,2024,"Dec","All Specialties",961,0.405143338954469
"S08000017",2024-12-01,2024,"Dec","All Specialties",615,0.361977633902295
"S08000019",2024-12-01,2024,"Dec","All Specialties",1167,0.20951526032316
"S08000020",2024-12-01,2024,"Dec","All Specialties",2043,0.370175756477623
"S08000022",2024-12-01,2024,"Dec","All Specialties",1927,0.341848500975696
"S08000024",2024-12-01,2024,"Dec","All Specialties",2819,0.279247152055473
"S08000025",2024-12-01,2024,"Dec","All Specialties",56,0.131455399061033
"S08000026",2024-12-01,2024,"Dec","All Specialties",72,0.23841059602649
"S08000028",2024-12-01,2024,"Dec","All Specialties",84,0.188340807174888
"S08000029",2024-12-01,2024,"Dec","All Specialties",1896,0.337907681340225
"S08000030",2024-12-01,2024,"Dec","All Specialties",2263,0.353428080587225
"S08000031",2024-12-01,2024,"Dec","All Specialties",3759,0.295124440606108
"S08000032",2024-12-01,2024,"Dec","All Specialties",3498,0.39786169244768
"SB0801",2024-12-01,2024,"Dec","All Specialties",18,0.129496402877698
